ID,Area,Mean,Angle,Length,Sheet,Osculum,Camera
499,10,66.575,-90,9,osc2_rec3,2,1
500,14,61.66,-91.652,13.005,osc2_rec4,2,1
501,13,63.532,-91.219,11.753,osc2_rec4,2,1
502,13,57.993,-90,11.625,osc2_rec4,2,1
503,12,63.606,-89.326,10.626,osc2_rec4,2,1
504,11,56.084,-91.469,9.753,osc2_rec4,2,1
505,12,55.946,-91.364,10.503,osc2_rec4,2,1
506,14,64.558,-89.427,12.501,osc2_rec4,2,1
507,10,62.73,-89.157,8.501,osc2_rec4,2,1
508,11,60.481,-90.744,9.626,osc2_rec4,2,1
509,12,53.132,-89.318,10.501,osc2_rec4,2,1
510,13,63.189,-88.755,11.503,osc2_rec4,2,1
511,13,61.21,-90,12.375,osc2_rec4,2,1
512,11,53.294,-90.744,9.626,osc2_rec4,2,1
513,11,64.802,-89.275,9.876,osc2_rec4,2,1
514,14,59.532,-90,12.625,osc2_rec4,2,1
515,11,54.636,-90,10,osc2_rec4,2,1
516,11,61.352,-89.265,9.751,osc2_rec4,2,1
517,12,53.975,-89.318,10.501,osc2_rec4,2,1
518,12,62.979,-90,11,osc2_rec4,2,1
519,11,64.51,-90,10.25,osc2_rec4,2,1
520,14,68.007,-90.573,12.501,osc2_rec4,2,1
521,12,60.838,-90,10.75,osc2_rec4,2,1
522,13,63.437,-90.61,11.751,osc2_rec4,2,1
523,10,54.587,-90.774,9.251,osc2_rec4,2,1
524,13,59.935,-87.019,12.016,osc2_rec4,2,1
525,8,54.07,-89.029,7.376,osc2_rec4,2,1
526,13,60.44,-91.232,11.628,osc2_rec4,2,1
527,10,61.039,-89.215,9.126,osc2_rec4,2,1
528,9,55.41,-90,7.75,osc2_rec4,2,1
529,10,58.405,-90,9.25,osc2_rec4,2,1
530,11,52.631,-90.744,9.626,osc2_rec4,2,1
531,12,59.283,-90.63,11.376,osc2_rec4,2,1
532,11,59.75,-91.45,9.878,osc2_rec4,2,1
533,8,53.661,-90,6.75,osc2_rec4,2,1
534,8,60.018,-91.081,6.626,osc2_rec4,2,1
535,10,51.326,-90.818,8.751,osc2_rec4,2,1
536,10,53.897,-90.785,9.126,osc2_rec4,2,1
537,11,60.277,-90,9.875,osc2_rec4,2,1
538,12,59.466,-90.666,10.751,osc2_rec4,2,1
539,11,52.633,-90,9.625,osc2_rec4,2,1
540,10,56.612,-90,8.875,osc2_rec4,2,1
541,10,65.09,-90,9.375,osc2_rec4,2,1
542,11,51.778,-92.793,10.262,osc2_rec4,2,1
543,9,69.736,-88.29,8.379,osc2_rec4,2,1
544,11,65.328,-92.862,10.012,osc2_rec4,2,1
545,10,63.473,-91.528,9.378,osc2_rec4,2,1
546,9,55.324,-89.061,7.626,osc2_rec4,2,1
547,12,61.059,-90,10.5,osc2_rec4,2,1
548,11,52.218,-90.735,9.751,osc2_rec4,2,1
549,10,51.867,-91.548,9.253,osc2_rec4,2,1
550,11,54.042,-89.284,10.001,osc2_rec4,2,1
551,10,58.917,-90.774,9.251,osc2_rec4,2,1
552,9,56.034,-89.076,7.751,osc2_rec4,2,1
553,10,52.022,-90,8.75,osc2_rec4,2,1
554,10,56.165,-90,8.875,osc2_rec4,2,1
555,11,62.324,-88.568,10.003,osc2_rec4,2,1
556,11,62.059,-90,9.5,osc2_rec4,2,1
557,10,67.336,-89.226,9.251,osc2_rec4,2,1
558,10,58.269,-88.315,8.504,osc2_rec4,2,1
559,11,51.2,-88.568,10.003,osc2_rec4,2,1
560,10,53.942,-91.591,9.003,osc2_rec4,2,1
561,10,58.72,-90,9.375,osc2_rec4,2,1
562,12,61.956,-87.274,10.512,osc2_rec4,2,1
563,12,48.793,-93.406,10.519,osc2_rec4,2,1
564,12,54.333,-89.37,11.376,osc2_rec4,2,1
565,9,51.555,-90.868,8.251,osc2_rec4,2,1
566,10,55.762,-94.205,8.523,osc2_rec4,2,1
567,10,50.195,-92.454,8.758,osc2_rec4,2,1
568,9,54.63,-90,8.375,osc2_rec4,2,1
569,10,54.863,-91.685,8.504,osc2_rec4,2,1
570,9,55.939,-89.119,8.126,osc2_rec4,2,1
571,10,50.475,-91.614,8.879,osc2_rec4,2,1
572,8,48.82,-89.029,7.376,osc2_rec4,2,1
573,14,69.25,-90.735,13.001,osc2_rec5,2,1
574,12,61.663,-90,10.667,osc2_rec5,2,1
575,11,55.633,-90,9.667,osc2_rec5,2,1
576,13,66.535,-90,11.667,osc2_rec5,2,1
577,13,56.397,-90.83,11.501,osc2_rec5,2,1
578,11,61.869,-90,10,osc2_rec5,2,1
579,11,58.123,-90,10.333,osc2_rec5,2,1
580,11,66.348,-91.878,10.172,osc2_rec5,2,1
581,12,59.711,-88.315,11.338,osc2_rec5,2,1
582,13,64.187,-88.363,11.671,osc2_rec5,2,1
583,10,58.661,-90,8.667,osc2_rec5,2,1
584,13,61.923,-90,11.833,osc2_rec5,2,1
585,12,52.844,-89.132,11.001,osc2_rec5,2,1
586,11,55.777,-89.029,9.835,osc2_rec5,2,1
587,10,56.107,-88.919,8.835,osc2_rec5,2,1
588,22,67.213,-90,20.5,osc3_rec1,3,1
589,20,66.319,-89.497,19.001,osc3_rec1,3,1
590,23,80.079,-90.434,22.001,osc3_rec1,3,1
591,23,68.973,-89.119,21.669,osc3_rec1,3,1
592,25,76.459,-90.785,24.336,osc3_rec1,3,1
593,25,76.635,-89.602,24.001,osc3_rec1,3,1
594,24,75.681,-90,23,osc3_rec1,3,1
595,21,68.294,-88.591,20.339,osc3_rec1,3,1
596,18,71.876,-89.449,17.334,osc3_rec1,3,1
597,23,77.617,-90,21.667,osc3_rec1,3,1
598,23,79.652,-90.434,22.001,osc3_rec1,3,1
599,17,75.009,-87.614,16.014,osc3_rec1,3,1
600,21,73.461,-90.971,19.669,osc3_rec1,3,1
601,18,71.61,-90,16.667,osc3_rec1,3,1
602,21,73.229,-89.51,19.501,osc3_rec1,3,1
603,18,66.67,-90,16.833,osc3_rec1,3,1
604,20,59.745,-90,19.333,osc3_rec1,3,1
605,19,66.382,-90,18.167,osc3_rec1,3,1
606,19,61.791,-91.071,17.836,osc3_rec1,3,1
607,23,66.692,-88.238,21.677,osc3_rec1,3,1
608,20,66.088,-90.516,18.501,osc3_rec1,3,1
609,23,70.224,-90.431,22.167,osc3_rec1,3,1
610,21,69.241,-90.481,19.834,osc3_rec1,3,1
611,23,64.616,-90.441,21.667,osc3_rec1,3,1
612,20,66.861,-91.481,19.34,osc3_rec1,3,1
613,23,67.58,-90.855,22.336,osc3_rec1,3,1
614,21,68.063,-89.037,19.836,osc3_rec1,3,1
615,26,76.296,-89.615,24.834,osc3_rec1,3,1
616,19,57.896,-89.465,17.834,osc3_rec1,3,1
617,21,61.958,-88.042,19.511,osc3_rec1,3,1
618,22,62.626,-89.552,21.334,osc3_rec1,3,1
619,23,69.782,-90.868,22.003,osc3_rec1,3,1
620,25,68.157,-90.807,23.669,osc3_rec1,3,1
621,21,62.432,-91.925,19.845,osc3_rec1,3,1
622,21,64.116,-90.477,20.001,osc3_rec1,3,1
623,20,66.656,-92.534,18.852,osc3_rec1,3,1
624,18,56.041,-93.302,17.362,osc3_rec1,3,1
625,24,76.279,-91.909,22.512,osc3_rec2,3,1
626,25,73.877,-91.206,23.755,osc3_rec2,3,1
627,28,69.73,-90.541,26.501,osc3_rec2,3,1
628,24,69.077,-91.232,23.255,osc3_rec2,3,1
629,25,69.74,-91.193,24.005,osc3_rec2,3,1
630,23,68.634,-89.349,22.001,osc3_rec2,3,1
631,25,69.509,-90.603,23.751,osc3_rec2,3,1
632,22,71.111,-90.69,20.752,osc3_rec2,3,1
633,23,65.999,-90.644,22.251,osc3_rec2,3,1
634,22,71.42,-88.636,21.006,osc3_rec2,3,1
635,24,73.236,-91.259,22.755,osc3_rec2,3,1
636,26,67.779,-91.169,24.505,osc3_rec2,3,1
637,24,72.34,-89.377,23.001,osc3_rec2,3,1
638,26,75.266,-91.753,24.511,osc3_rec2,3,1
639,22,67.017,-91.348,21.256,osc3_rec2,3,1
640,24,70.058,-90.623,23.001,osc3_rec2,3,1
641,26,70.697,-90.573,25.001,osc3_rec2,3,1
642,25,79.867,-92.361,24.271,osc3_rec2,3,1
643,22,79.122,-90,21,osc3_rec2,3,1
644,23,70.171,-91.975,21.763,osc3_rec2,3,1
645,26,69.049,-91.134,25.255,osc3_rec2,3,1
646,26,73.069,-91.146,25.005,osc3_rec2,3,1
647,22,69.895,-95.377,21.344,osc3_rec2,3,1
648,23,74.601,-90.666,21.501,osc3_rec2,3,1
649,22,62.728,-94.038,21.303,osc3_rec2,3,1
650,25,69.635,-93.614,23.797,osc3_rec2,3,1
651,24,61.816,-98.043,23.228,osc3_rec2,3,1
652,24,74.348,-90.616,23.251,osc3_rec2,3,1
653,22,75.576,-92.759,20.774,osc3_rec2,3,1
654,23,71.974,-91.302,22.006,osc3_rec2,3,1
655,24,77.993,-91.888,22.762,osc3_rec2,3,1
656,27,59.926,-92.779,25.78,osc3_rec2,3,1
657,24,67.489,-93.814,22.55,osc3_rec2,3,1
658,27,70.706,-91.685,25.511,osc3_rec2,3,1
659,23,73.657,-93.857,22.301,osc3_rec2,3,1
660,22,64.217,-92.694,21.274,osc3_rec2,3,1
661,25,69.193,-91.79,24.012,osc3_rec2,3,1
662,24,69.267,-103.134,23.104,osc3_rec2,3,1
663,25,69.125,-97.052,24.435,osc3_rec2,3,1
664,26,66.214,-103.208,25.166,osc3_rec2,3,1
665,25,66.686,-97.874,23.724,osc3_rec2,3,1
666,25,74.548,-98.561,23.512,osc3_rec2,3,1
667,25,66.773,-102.011,24.026,osc3_rec2,3,1
668,27,69.554,-101.746,25.79,osc3_rec2,3,1
669,28,61.887,-104.421,27.104,osc3_rec2,3,1
670,26,62.643,-98.13,24.749,osc3_rec2,3,1
671,23,74.625,-97.289,21.675,osc3_rec2,3,1
672,25,67.415,-103.309,23.892,osc3_rec2,3,1
673,21,74.527,-98.531,20.224,osc3_rec2,3,1
674,26,72.298,-98.531,25.28,osc3_rec2,3,1
675,23,70.15,-94.6,21.82,osc3_rec2,3,1
676,29,67.312,-104.162,27.588,osc3_rec2,3,1
677,26,66.564,-97.407,25.21,osc3_rec2,3,1
678,25,71.279,-102.011,24.026,osc3_rec2,3,1
679,26,58.432,-97.481,24.962,osc3_rec2,3,1
680,22,71.11,-92.759,20.774,osc3_rec2,3,1
681,25,69.609,-98.973,24.044,osc3_rec2,3,1
682,23,67.793,-99.353,21.536,osc3_rec2,3,1
683,24,74.309,-97.512,22.947,osc3_rec2,3,1
684,26,62.869,-97.97,25.244,osc3_rec2,3,1
685,23,58.88,-101.689,22.211,osc3_rec2,3,1
686,26,63.921,-102.216,24.812,osc3_rec2,3,1
687,23,66.446,-100.66,21.623,osc3_rec2,3,1
688,21,67.315,-96.499,19.878,osc3_rec2,3,1
689,26,57.987,-102.653,25.11,osc3_rec2,3,1
690,27,72.097,-97.815,25.739,osc3_rec2,3,1
691,22,65.951,-96.044,21.369,osc3_rec2,3,1
692,24,71.123,-95.587,23.11,osc3_rec2,3,1
693,23,54.241,-103.092,22.074,osc3_rec2,3,1
694,19,60.368,-96.52,17.614,osc3_rec2,3,1
695,23,69.602,-91.975,21.763,osc3_rec2,3,1
696,24,57.41,-105.69,23.111,osc3_rec2,3,1
697,25,71.392,-97.792,23.971,osc3_rec2,3,1
698,23,54.843,-97.679,22.451,osc3_rec2,3,1
699,26,66.183,-98.616,25.032,osc3_rec2,3,1
700,22,72.197,-100.911,21.132,osc3_rec2,3,1
701,25,65.118,-100.146,24.127,osc3_rec2,3,1
702,27,74.003,-92.182,26.269,osc3_rec2,3,1
703,21,71.566,-92.148,20.014,osc3_rec2,3,1
704,27,64.308,-93.334,25.794,osc3_rec2,3,1
705,26,75.422,-89.427,25.001,osc3_rec2,3,1
706,25,55.466,-97.199,23.939,osc3_rec2,3,1
707,22,69.713,-94.038,21.303,osc3_rec2,3,1
708,22,66.495,-96.789,21.148,osc3_rec2,3,1
709,24,75.022,-101.921,22.996,osc3_rec2,3,1
710,17,59.67,-91.848,15.508,osc3_rec2,3,1
711,19,60.609,-93.18,18.028,osc3_rec2,3,1
712,26,82.964,-89.246,25.336,osc3_rec3,3,1
713,26,69.728,-90.774,24.669,osc3_rec3,3,1
714,25,80.343,-91.591,24.009,osc3_rec3,3,1
715,27,60.377,-92.175,26.352,osc3_rec3,3,1
716,25,68.648,-91.569,24.342,osc3_rec3,3,1
717,27,71.032,-91.469,26.009,osc3_rec3,3,1
718,25,65.388,-90.785,24.336,osc3_rec3,3,1
719,22,56.253,-89.076,20.669,osc3_rec3,3,1
720,21,66.256,-90,20.333,osc3_rec3,3,1
721,18,58.607,-91.102,17.337,osc3_rec3,3,1
722,21,71.237,-90,19.667,osc3_rec3,3,1
723,24,66.97,-90.843,22.669,osc3_rec3,3,1
724,24,64.375,-91.637,23.343,osc3_rec3,3,1
725,27,85.099,-91.469,26.009,osc3_rec3,3,1
726,23,65.582,-93.417,22.373,osc3_rec3,3,1
727,22,70.297,-88.21,21.344,osc3_rec3,3,1
728,24,63.784,-90.818,23.336,osc3_rec3,3,1
729,22,65.45,-90.909,21.003,osc3_rec3,3,1
730,22,59.241,-90,21.333,osc3_rec3,3,1
731,24,75.691,-94.145,23.06,osc3_rec3,3,1
732,26,75.105,-90,24.667,osc3_rec3,3,1
733,23,65.215,-91.71,22.343,osc3_rec3,3,1
734,25,64.86,-91.591,24.009,osc3_rec3,3,1
735,28,75.603,-90,27.333,osc3_rec3,3,1
736,23,69.736,-90,22.333,osc3_rec3,3,1
737,22,68.653,-90,20.667,osc3_rec3,3,1
738,27,70.518,-92.175,26.352,osc3_rec3,3,1
739,24,74.574,-90,23,osc3_rec3,3,1
740,28,76.364,-89.301,27.335,osc3_rec3,3,1
741,25,70.634,-90,24.333,osc3_rec3,3,1
742,26,67.969,-90,25,osc3_rec3,3,1
743,23,59.311,-89.132,22.003,osc3_rec3,3,1
744,24,75.822,-89.17,23.002,osc3_rec3,3,1
745,23,68.504,-90,22,osc3_rec3,3,1
746,26,65.601,-90,25.333,osc3_rec3,3,1
747,27,72.693,-90,25.667,osc3_rec3,3,1
748,21,74.212,-90.955,20.003,osc3_rec3,3,1
749,25,68.346,-90.785,24.336,osc3_rec3,3,1
750,29,82.748,-90,28.333,osc3_rec3,3,1
751,29,68.184,-93.366,28.382,osc3_rec3,3,1
752,27,61.117,-90,25.667,osc3_rec3,3,1
753,26,78.878,-90,24.667,osc3_rec3,3,1
754,23,64.378,-88.264,22.01,osc3_rec3,3,1
755,23,71.002,-90,21.667,osc3_rec3,3,1
756,21,64.147,-90.971,19.669,osc3_rec3,3,1
757,25,70.433,-91.591,24.009,osc3_rec3,3,1
758,25,75.018,-90.785,24.336,osc3_rec3,3,1
759,25,64.365,-94.764,24.083,osc3_rec3,3,1
760,29,65.214,-92.045,28.018,osc3_rec3,3,1
761,26,68.774,-90,25,osc3_rec3,3,1
762,25,69.637,-91.591,24.009,osc3_rec3,3,1
763,23,75.768,-90.881,21.669,osc3_rec3,3,1
764,23,79.601,-90,22.333,osc3_rec3,3,1
765,24,55.164,-90.83,23.002,osc3_rec3,3,1
766,25,76.477,-95.553,24.113,osc3_rec3,3,1
767,29,77.949,-90.69,27.669,osc3_rec3,3,1
768,22,67.768,-88.152,20.677,osc3_rec3,3,1
769,19,65.083,-87.879,18.012,osc3_rec3,3,1
770,27,75.248,-92.231,25.686,osc3_rec3,3,1
771,23,64.307,-90,22,osc3_rec3,3,1
772,27,85.14,-91.488,25.675,osc3_rec3,3,1
773,29,75.993,-89.318,28.002,osc3_rec3,3,1
774,28,67.178,-89.301,27.335,osc3_rec3,3,1
775,26,78.69,-91.548,24.676,osc3_rec3,3,1
776,28,67.942,-93.576,26.719,osc3_rec3,3,1
777,24,66.305,-90,23.333,osc3_rec3,3,1
778,22,64.386,-89.091,21.003,osc3_rec3,3,1
779,24,69.729,-91.685,22.676,osc3_rec3,3,1
780,24,69.584,-90.843,22.669,osc3_rec3,3,1
781,26,63.645,-87.678,24.687,osc3_rec3,3,1
782,22,73.406,-90.909,21.003,osc3_rec3,3,1
783,22,60.154,90,20.667,osc3_rec3,3,1
784,25,68.227,-91.569,24.342,osc3_rec3,3,1
785,21,72.239,-88.122,20.344,osc3_rec3,3,1
786,25,66.301,88.431,24.342,osc3_rec3,3,1
787,19,60.614,-90,17.667,osc3_rec3,3,1
788,22,68.868,-90,21,osc3_rec3,3,1
789,26,69.614,-90.774,24.669,osc3_rec3,3,1
790,24,74.952,-86.73,23.371,osc3_rec3,3,1
791,25,92.147,-89.204,24.002,osc3_rec3,3,1
792,20,59.831,-90,19,osc3_rec3,3,1
793,21,69.646,-90.955,20.003,osc3_rec3,3,1
794,19,75.448,-91.042,18.336,osc3_rec3,3,1
795,23,71.347,-90,22.333,osc3_rec3,3,1
796,24,77.476,-92.526,22.689,osc3_rec3,3,1
797,22,62.664,-90.909,21.003,osc3_rec3,3,1
798,25,73.105,-89.215,24.336,osc3_rec3,3,1
799,20,81.632,-90.744,19.252,osc3_rec4,3,1
800,26,76.659,-91.169,24.505,osc3_Rec4,3,1
801,26,74.655,-91.146,25.005,osc3_rec4,3,1
802,29,81.847,-90.516,27.751,osc3_rec4,3,1
803,24,75.45,-90.63,22.751,osc3_rec4,3,1
804,21,65.732,-90.725,19.752,osc3_rec4,3,1
805,22,70.815,-90,21.25,osc3_rec4,3,1
806,20,68.904,-91.528,18.757,osc3_rec4,3,1
807,23,75.014,-90,22,osc3_rec4,3,1
808,22,64.421,-90,20.75,osc3_rec4,3,1
809,23,78.513,-91.998,21.513,osc3_rec4,3,1
810,25,65.057,-89.39,23.501,osc3_rec4,3,1
811,19,73.466,-90.785,18.252,osc3_rec4,3,1
812,23,79.29,-90,21.5,osc3_rec4,3,1
813,25,71.136,-91.206,23.755,osc3_rec4,3,1
814,20,66.345,-89.256,19.252,osc3_rec4,3,1
815,22,66.147,-89.301,20.502,osc3_rec4,3,1
816,19,71.282,-89.204,18.002,osc3_rec4,3,1
817,20,70.021,-90,18.5,osc3_rec4,3,1
818,21,72.026,-90.716,20.002,osc3_rec4,3,1
819,21,73.325,-90.707,20.252,osc3_rec4,3,1
820,21,76.161,-90,20.25,osc3_rec4,3,1
821,24,73.853,-88.727,22.506,osc3_rec4,3,1
822,23,84.808,-90,21.75,osc3_rec4,3,1
823,23,68.515,-90,22.25,osc3_rec4,3,1
824,24,69.66,-90,22.5,osc3_rec4,3,1
825,23,70.028,-93.252,22.035,osc3_rec4,3,1
826,26,87.134,-91.157,24.755,osc3_rec4,3,1
827,23,68.984,-91.302,22.006,osc3_rec4,3,1
828,20,74.783,-89.226,18.502,osc3_rec4,3,1
829,23,80.093,-91.302,22.006,osc3_rec4,3,1
830,22,74.582,-90,20.5,osc3_rec4,3,1
831,22,57.891,-90.699,20.502,osc3_rec4,3,1
832,24,67.969,-90,22.75,osc3_rec4,3,1
833,22,80.701,-90,21,osc3_rec4,3,1
834,23,76.769,-89.334,21.501,osc3_rec4,3,1
835,21,66.886,-90,20.25,osc3_rec4,3,1
836,24,71.117,-90,22.5,osc3_rec4,3,1
837,20,65.661,-90,18.75,osc3_rec4,3,1
838,22,78.441,-89.326,21.251,osc3_rec4,3,1
839,22,70.287,-90.674,21.251,osc3_rec4,3,1
840,22,70.118,-92.095,20.514,osc3_rec4,3,1
841,20,63.228,-91.488,19.256,osc3_rec4,3,1
842,24,68.829,-90.623,23.001,osc3_rec4,3,1
843,27,82.679,-90,25.5,osc3_rec4,3,1
844,24,56.08,-91.232,23.255,osc3_rec4,3,1
845,22,81.53,-90,21.25,osc3_rec4,3,1
846,23,67.696,-90,22,osc3_rec4,3,1
847,25,68.606,-93.045,23.533,osc3_rec4,3,1
848,23,75.846,-90,21.5,osc3_rec4,3,1
849,23,77.355,-90.644,22.251,osc3_rec4,3,1
850,22,68.429,-90.682,21.001,osc3_rec4,3,1
851,19,70.205,-93.136,18.277,osc3_rec4,3,1
852,23,77.427,-88.698,22.006,osc3_rec4,3,1
853,25,69.35,-88.191,23.762,osc3_rec4,3,1
854,22,78.221,-87.241,20.774,osc3_rec4,3,1
855,26,69.993,-91.157,24.755,osc3_rec4,3,1
856,24,68.455,-91.868,23.012,osc3_rec4,3,1
857,22,68.266,-90.682,21.001,osc3_rec4,3,1
858,22,78.727,-90,21,osc3_rec4,3,1
859,20,69.36,-88.512,19.256,osc3_rec4,3,1
860,25,74.587,-92.386,24.021,osc3_rec4,3,1
861,26,83.469,-91.169,24.505,osc3_rec4,3,1
862,25,66.671,-92.386,24.021,osc3_rec4,3,1
863,21,82.097,-90.735,19.502,osc3_rec4,3,1
864,25,68.621,-91.79,24.012,osc3_rec4,3,1
865,19,74.568,-89.204,18.002,osc3_rec4,3,1
866,21,54.841,-90,20,osc3_rec4,3,1
867,21,66.194,-90,20.25,osc3_rec4,3,1
868,22,75.57,-90.699,20.502,osc3_rec4,3,1
869,21,81.457,-90,20.25,osc3_rec4,3,1
870,24,78.822,-91.245,23.005,osc3_rec4,3,1
871,22,60.512,-91.364,21.006,osc3_rec4,3,1
872,24,76.756,-93.731,23.049,osc3_rec4,3,1
873,20,70.529,-91.528,18.757,osc3_rec4,3,1
874,25,67.417,-92.981,24.033,osc3_rec4,3,1
875,22,66.529,87.93,20.764,osc3_rec4,3,1
876,18,74.347,-90,16.667,osc3_rec5,3,1
877,23,63.527,-90,22,osc3_rec5,3,1
878,19,62.58,-90.526,18.167,osc3_rec5,3,1
879,18,70.833,-92.291,16.68,osc3_rec5,3,1
880,21,59.005,-90.963,19.836,osc3_rec5,3,1
881,19,68.576,-89.469,18.001,osc3_rec5,3,1
882,19,67.524,-89.479,18.334,osc3_rec5,3,1
883,20,66.176,-90,19.167,osc3_rec5,3,1
884,18,62.365,-90,17.333,osc3_rec5,3,1
885,22,58.564,-89.552,21.334,osc3_rec5,3,1
886,21,67.653,-90.481,19.834,osc3_rec5,3,1
887,19,70.073,-90,18,osc3_rec5,3,1
888,22,71.945,-90,20.833,osc3_rec5,3,1
889,21,73.288,-89.519,19.834,osc3_rec5,3,1
890,19,72.76,-90,18.333,osc3_rec5,3,1
891,9,79.672,-90.591,8.08,osc1_rec1,1,2
892,10,74.699,-91.051,9.09,osc1_rec1,1,2
893,8,72.2,-90.343,6.96,osc1_rec1,1,2
894,9,79.14,-90.3,7.96,osc1_rec1,1,2
895,7,79.279,-90.403,5.92,osc1_rec1,1,2
896,8,75.187,-90,6.92,osc1_rec1,1,2
897,8,88.12,-90.341,7,osc1_rec1,1,2
898,9,77.949,-89.702,8,osc1_rec1,1,2
899,7,79.852,-90,6,osc1_rec1,1,2
900,6,86.819,-90,5.08,osc1_rec1,1,2
901,7,65.575,-90,6.04,osc1_rec1,1,2
902,8,76.444,-90.686,6.96,osc1_rec1,1,2
903,5,76.581,-88.807,4,osc1_rec1,1,2
904,4,68.422,-90,3.13,osc1_rec1,1,2
905,8,70.302,-90.345,6.92,osc1_rec1,1,2
906,6,66.158,-89.514,4.92,osc1_rec1,1,2
907,6,77.014,-89.045,5,osc1_rec1,1,2
908,7,74.416,-90,5.92,osc1_rec1,1,2
909,6,78.52,-90.486,4.92,osc1_rec1,1,2
910,5,89.687,-90,4,osc1_rec1,1,2
911,8,79.806,-90,7,osc1_rec1,1,2
912,6,88.595,-90,5.04,osc1_rec1,1,2
913,6,89.506,-90.477,5,osc1_rec1,1,2
914,7,80.88,-90,5.92,osc1_rec1,1,2
915,8,75.555,-90,7.08,osc1_rec1,1,2
916,9,68.845,-90.594,8.04,osc1_rec1,1,2
917,8,96.244,-89.655,6.92,osc1_rec1,1,2
918,6,85.722,-90,5,osc1_rec1,1,2
919,6,86.475,-90,5,osc1_rec1,1,2
920,8,75.535,-89.318,7,osc1_rec1,1,2
921,6,68.755,-90.477,5,osc1_rec1,1,2
922,8,80.829,-89.31,6.92,osc1_rec1,1,2
923,8,83.815,-89.31,6.92,osc1_rec1,1,2
924,7,73.16,-89.204,6,osc1_rec1,1,2
925,5,82.138,-90,4.46,osc1_rec1,1,2
926,8,79.951,-90.341,7,osc1_rec1,1,2
927,9,88.376,-90,7.938,osc1_rec2,1,2
928,7,90.743,-90,5.875,osc1_rec2,1,2
929,9,83.688,-90.895,8.001,osc1_rec2,1,2
930,9,96.64,-90,7.938,osc1_rec2,1,2
931,8,83.392,-89.479,6.875,osc1_rec2,1,2
932,7,87.766,-89.403,6,osc1_rec2,1,2
933,9,92.665,-90,8.125,osc1_rec2,1,2
934,10,77.369,-89.204,9.001,osc1_rec2,1,2
935,9,75.879,-90.448,8,osc1_rec2,1,2
936,8,90.172,-90,7.125,osc1_rec2,1,2
937,8,79.245,-90,7,osc1_rec2,1,2
938,6,75.421,-90,5,osc1_rec2,1,2
939,9,81.282,-90.448,8,osc1_rec2,1,2
940,8,85.392,-90,7.25,osc1_rec2,1,2
941,10,78.756,-89.599,8.938,osc1_rec2,1,2
942,7,87.189,-90,6.062,osc1_rec2,1,2
943,9,84.836,-89.091,7.876,osc1_rec2,1,2
944,9,91.463,-90,8,osc1_rec2,1,2
945,10,87.906,-89.605,9.063,osc1_rec2,1,2
946,8,95.219,-90,6.875,osc1_rec2,1,2
947,9,80.458,-89.542,7.813,osc1_rec2,1,2
948,9,77.303,-91.818,7.879,osc1_rec2,1,2
949,7,73.342,90.61,5.875,osc1_rec2,1,2
950,8,94.787,-90.521,6.875,osc1_rec2,1,2
951,8,89.704,-91.005,7.126,osc1_rec2,1,2
952,9,83.286,-90.434,8.25,osc1_rec2,1,2
953,9,84.924,-89.552,8,osc1_rec2,1,2
954,7,88.438,-90.61,5.875,osc1_rec2,1,2
955,7,85.53,-90,6.312,osc1_rec2,1,2
956,8,81.406,-90,7.062,osc1_rec2,1,2
957,6,87.866,-90,5.125,osc1_rec2,1,2
958,8,93.762,-90,6.812,osc1_rec2,1,2
959,9,102.594,-90,7.938,osc1_rec2,1,2
960,7,100.419,-90,5.812,osc1_rec2,1,2
961,8,91.039,-90,6.812,osc1_rec2,1,2
962,8,94.845,-90,6.875,osc1_rec2,1,2
963,7,86.496,-90,5.812,osc1_rec2,1,2
964,9,91.822,-90,8.125,osc1_rec2,1,2
965,7,84.784,-90,6.062,osc1_rec2,1,2
966,10,97.909,-90.415,8.625,osc1_rec2,1,2
967,8,94.181,-90,6.688,osc1_rec2,1,2
968,9,79.252,-90,8.062,osc1_rec2,1,2
969,8,79.125,-88.977,7.001,osc1_rec2,1,2
970,9,89.04,-89.556,8.063,osc1_rec2,1,2
971,5,80.136,-90,4,osc1_rec3,1,2
972,5,88.609,-89.415,4.084,osc1_rec3,1,2
973,5,99.358,-90,3.958,osc1_rec3,1,2
974,5,89.308,-90,4,osc1_rec3,1,2
975,7,77.288,-90,6.083,osc1_rec3,1,2
976,7,101.287,-89.605,6.042,osc1_rec3,1,2
977,6,83.218,-89.519,4.959,osc1_rec3,1,2
978,5,97.641,-89.421,4.125,osc1_rec3,1,2
979,6,91.469,-90,4.917,osc1_rec3,1,2
980,5,92.166,-90,3.917,osc1_rec3,1,2
981,8,98.135,-89.657,6.958,osc1_rec3,1,2
982,8,84.801,-90.341,7,osc1_rec3,1,2
983,6,86.772,-90,5.042,osc1_rec3,1,2
984,7,85.859,-90,6.042,osc1_rec3,1,2
985,6,81.86,-90,5.125,osc1_rec3,1,2
986,5,83.814,-90,3.958,osc1_rec3,1,2
987,8,89.291,-89.322,7.042,osc1_rec3,1,2
988,8,102.12,-90.341,7,osc1_rec3,1,2
989,6,89.448,-90,5.083,osc1_rec3,1,2
990,8,87.513,-89.314,6.959,osc1_rec3,1,2
991,7,89.592,-90,5.958,osc1_rec3,1,2
992,7,74.661,-90,6,osc1_rec3,1,2
